Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-02-06,3.98375,4.01625,3.70749,3.71357,1840806144.3261
2008-02-07,3.65216,3.79901,3.56971,3.69134,2442568419.4129
2008-02-08,3.71577,3.82633,3.70191,3.82044,1589562623.223
2008-02-11,3.89821,3.95654,3.87299,3.94128,1408065726.3165
2008-02-12,3.98056,3.98734,3.76312,3.8016,1437037168.6919
2008-02-13,3.85903,3.95105,3.82384,3.93968,1134402579.5098
2008-02-14,3.94158,3.98225,3.86711,3.88006,1118866670.7664
2008-02-15,3.84467,3.869,3.77589,3.79433,1054739109.7956
2008-02-19,3.83719,3.85923,3.69723,3.71856,1177636720.876
2008-02-20,3.71975,3.79333,3.70431,3.76911,1133365399.5093
2008-02-21,3.83869,3.85085,3.67918,3.70031,1099668543.4414
2008-02-22,3.72922,3.72972,3.52774,3.63581,1792907424.2628
2008-02-25,3.61019,3.65884,3.55167,3.64498,1472964741.2314
2008-02-26,3.58148,3.68655,3.51418,3.62773,1754598615.5304
2008-02-27,3.59972,3.74648,3.59474,3.74398,1713237299.3104
2008-02-28,3.87099,4.02442,3.82852,3.95454,1895851693.4572
2008-02-29,3.93699,3.964,3.79981,3.80579,1462211831.2932
2008-03-03,3.78715,3.8352,3.59234,3.70599,1868457935.724
2008-03-04,3.71297,3.802,3.66582,3.79403,2093625874.5844
2008-03-05,3.76233,3.80938,3.72075,3.78964,1429042206.5033
2008-03-06,3.8026,3.88146,3.67768,3.68117,1727762246.7828
2008-03-07,3.66841,3.74428,3.62505,3.72075,1443415069.4961
2008-03-10,3.71776,3.75913,3.63331,3.64369,1173542598.9028
2008-03-11,3.76611,3.88076,3.71357,3.87678,1366627320.6723
2008-03-12,3.86691,3.91765,3.81028,3.8367,1242587121.0503
2008-03-13,3.77289,3.94257,3.74498,3.89462,1481670002.3954
2008-03-14,3.95683,3.9667,3.78087,3.85455,1356923574.1757
2008-03-17,3.73172,3.91476,3.73092,3.85883,1257646377.3229
2008-03-18,3.93749,4.04865,3.91735,4.04336,1413296645.2194
2008-03-19,4.05134,4.08783,3.94756,3.94756,1185087596.5309
2008-03-20,3.98275,4.05762,3.93301,4.05693,1065462743.7071
2008-03-24,4.08085,4.28802,4.06909,4.24884,1251862992.4049
2008-03-25,4.2616,4.35651,4.18144,4.29211,1234677772.2066
2008-03-26,4.28872,4.43687,4.28124,4.41662,1386428738.5669
2008-03-27,4.41054,4.4239,4.2616,4.26908,1170285356.8298
2008-03-28,4.31753,4.40357,4.31075,4.35382,838440970.45016
2008-03-31,4.3597,4.43607,4.33826,4.36877,899912360.16749
2008-04-01,4.45381,4.5563,4.37247,4.55192,1209462190.1718
2008-04-02,4.53537,4.60286,4.43976,4.4903,1222991923.2584
2008-04-03,4.47854,4.67673,4.47535,4.61492,1233356298.687
2008-04-04,4.63366,4.70954,4.5899,4.66019,1001984704.8931
2008-04-07,4.75479,4.86098,4.7219,4.74583,1358705350.4478
2008-04-08,4.67205,4.76267,4.63736,4.65351,1189282919.2493
2008-04-09,4.66797,4.68531,4.58103,4.60974,1024536447.3557
2008-04-10,4.60027,4.73117,4.58491,4.70534,1121203470.8317
2008-04-11,4.64672,4.66637,4.45681,4.47934,1412320882.9864
2008-04-14,4.46478,4.54344,4.40038,4.49888,991311631.73379
2008-04-15,4.54823,4.5578,4.43627,4.51742,815480142.98529
2008-04-16,4.61941,4.69149,4.58571,4.67903,932550982.21075
2008-04-17,4.69428,4.74911,4.66797,4.70386,824850426.44127
2008-04-18,4.84193,4.94014,4.82159,4.90235,1203813685.416
2008-04-21,4.94272,5.12895,4.92488,5.11949,1217808780.6403
2008-04-22,5.09745,5.1146,4.81252,4.87682,1683478743.3711
2008-04-23,4.99456,5.0179,4.90355,4.95877,1764616490.2717
2008-04-24,5.03385,5.17492,4.84692,5.14321,1991107273.8215
2008-04-25,5.19655,5.20951,5.06615,5.16744,1164301906.5253
2008-04-28,5.16814,5.28947,5.1491,5.2434,922776880.7691
2008-04-29,5.20981,5.34769,5.18269,5.32934,1082097574.204
2008-04-30,5.36394,5.47979,5.26425,5.29535,1335333815.0453
2008-05-01,5.32645,5.47979,5.32346,5.47979,1058505488.1205
2008-05-02,5.48567,5.53721,5.43522,5.5088,1168319877.9293
2008-05-05,5.53721,5.64129,5.51229,5.62365,1001594717.9669
2008-05-06,5.62185,5.69612,5.54588,5.68286,1076659176.3706
2008-05-07,5.66402,5.73012,5.59164,5.61258,823380653.95348
2008-05-08,5.59394,5.67788,5.5734,5.63401,1053966211.4592
2008-05-09,5.57639,5.6093,5.52136,5.58477,789118470.76056
2008-05-12,5.6387,5.74966,5.56672,5.72853,960192659.85326
2008-05-13,5.74159,5.82822,5.71895,5.78356,963838776.46975
2008-05-14,5.82354,5.85245,5.64987,5.6704,1074525373.6075
2008-05-15,5.68586,5.78137,5.6078,5.77608,1023560729.2569
2008-05-16,5.79333,5.79333,5.69284,5.71197,897533215.33431
2008-05-19,5.72025,5.74448,5.51936,5.58895,1109520030.207
2008-05-20,5.53472,5.66741,5.48337,5.65964,1136780924.912
2008-05-21,5.65057,5.72345,5.36533,5.42485,1357082164.4389
2008-05-22,5.45516,5.52046,5.23652,5.39026,1415583893.6011
2008-05-23,5.50291,5.5395,5.41239,5.51568,1063998100.818
2008-05-27,5.56533,5.67588,5.53492,5.67588,925914730.77809
2008-05-28,5.70769,5.72195,5.59234,5.69314,872052723.72566
2008-05-29,5.69044,5.73012,5.64737,5.68336,758509395.44414
2008-05-30,5.70799,5.7704,5.7043,5.74617,714807048.29294
2008-06-02,5.7389,5.77379,5.61796,5.66532,796636438.43813
2008-06-03,5.68954,5.73012,5.55167,5.64319,880442083.25227
2008-06-04,5.60132,5.69543,5.57839,5.63801,852829252.33087
2008-06-05,5.6704,5.77977,5.65355,5.76661,884232669.1911
2008-06-06,5.72345,5.78306,5.64917,5.65186,1131757623.3608
2008-06-09,5.62983,5.63063,5.34989,5.52884,2213755805.319
2008-06-10,5.49065,5.68586,5.45018,5.65186,1337850929.4355
2008-06-11,5.61198,5.66243,5.46662,5.50491,1127107376.2452
2008-06-12,5.52395,5.55984,5.2124,5.27461,1532877078.9675
2008-06-13,5.22118,5.30202,5.03285,5.2474,1578213899.4516
2008-06-16,5.214,5.41549,5.1473,5.38388,1233035969.5858
2008-06-17,5.42435,5.5395,5.40113,5.52316,1055253661.5157
2008-06-18,5.51049,5.54668,5.39953,5.4422,951391433.86606
2008-06-19,5.43323,5.55167,5.38258,5.5074,929008934.06006
2008-06-20,5.45068,5.51049,5.32765,5.33613,1041404218.2099
2008-06-23,5.32097,5.35427,5.22317,5.27133,757499040.0154
2008-06-24,5.23782,5.35087,5.22486,5.27441,729588438.5922
2008-06-25,5.3125,5.44469,5.29365,5.40053,754901395.73883
2008-06-26,5.30183,5.32266,5.1148,5.12217,1018714865.2824
2008-06-27,5.06665,5.19217,4.99786,5.17771,1218996532.5208
2008-06-30,5.17641,5.23652,5.07193,5.09815,802523825.62064
2008-07-01,4.99456,5.31948,4.99287,5.31798,1302882165.5742
2008-07-02,5.32934,5.40212,5.12019,5.12019,982511281.40943
2008-07-03,5.16286,5.24092,5.04651,5.1789,614061376.89932
2008-07-07,5.26643,5.39325,5.23284,5.33273,961443507.60437
2008-07-08,5.33961,5.47042,5.25926,5.46583,1042010316.317
2008-07-09,5.48796,5.5076,5.30183,5.30482,1049745323.9999
2008-07-10,5.32496,5.39893,5.21768,5.3776,984764572.52921
2008-07-11,5.33881,5.39255,5.20632,5.25437,1090419157.6277
2008-07-14,5.45666,5.45856,5.26873,5.29365,1038666859.0691
2008-07-15,5.2451,5.28917,5.06545,5.16424,1219382876.3686
2008-07-16,5.17741,5.26474,5.13225,5.26175,877197396.35889
2008-07-17,5.29984,5.32705,5.21798,5.23024,886710567.32701
2008-07-18,5.12117,5.16454,5.02268,5.02717,1012188244.2291
2008-07-21,5.081,5.09964,4.90474,5.06246,1494631734.2251
2008-07-22,4.53317,4.95499,4.46129,4.93306,2201397428.2541
2008-07-23,5.02717,5.12537,4.9183,5.06126,1242454858.8491
2008-07-24,5.00204,5.03105,4.82409,4.84143,984703762.60999
2008-07-25,4.88231,4.96187,4.83057,4.93564,742342284.25285
2008-07-28,4.93754,4.94572,4.6893,4.70056,915598098.53362
2008-07-29,4.72628,4.8543,4.67753,4.78212,802214566.1817
2008-07-30,4.80116,4.88649,4.75211,4.86706,849562949.70538
2008-07-31,4.80096,4.93824,4.77862,4.83904,747044549.55256
2008-08-01,4.86915,4.87084,4.74143,4.76945,638989252.03523
2008-08-04,4.76726,4.80694,4.6558,4.66477,693108396.02527
2008-08-05,4.73396,4.89517,4.71332,4.89019,807170953.25009
2008-08-06,4.87014,5.09715,4.80973,4.99935,928258388.69775
2008-08-07,4.95877,5.05877,4.9165,4.98011,788451954.92689
2008-08-08,4.99038,5.16454,4.98559,5.16126,837390357.60106
2008-08-11,5.1789,5.37341,5.16514,5.28369,1044812637.002
2008-08-12,5.28199,5.45826,5.28199,5.38058,980681905.38941
2008-08-13,5.42017,5.47979,5.35477,5.45856,988116249.77368
2008-08-14,5.42385,5.49425,5.41369,5.45884,833878042.86787
2008-08-15,5.45138,5.47211,5.32934,5.34959,830816931.21551
2008-08-18,5.33831,5.41279,5.29166,5.33941,646808912.14092
2008-08-19,5.30702,5.39106,5.23024,5.28269,722350063.1374
2008-08-20,5.32177,5.38726,5.28518,5.35277,594635269.30028
2008-08-21,5.31498,5.34101,5.23254,5.30622,633107019.52777
2008-08-22,5.35666,5.40342,5.34449,5.38228,515720536.44876
2008-08-25,5.35517,5.36464,5.22606,5.25308,568107375.60629
2008-08-26,5.25687,5.32396,5.25507,5.28598,522573747.64272
2008-08-27,5.27133,5.35038,5.24142,5.31778,559087326.1905
2008-08-28,5.33682,5.36533,5.25975,5.28917,505515797.46482
2008-08-29,5.26225,5.28169,5.1461,5.16056,702936574.9131
2008-09-02,5.25308,5.28169,5.02268,5.05927,915775866.11391
2008-09-03,5.0837,5.13464,4.99287,5.0825,861950335.98556
2008-09-04,5.04591,5.11231,4.89547,4.90803,871448722.99659
2008-09-05,4.82039,4.94412,4.79966,4.87633,922486084.47545
2008-09-08,5.00952,5.01919,4.61034,4.80754,1226875914.2362
2008-09-09,4.77494,4.86994,4.5598,4.61722,1459541983.4501
2008-09-10,4.64274,4.71821,4.53019,4.61492,1141539734.1584
2008-09-11,4.61492,4.65819,4.44465,4.64742,1137176503.8432
2008-09-12,4.5904,4.59469,4.46029,4.53397,930102941.87056
2008-09-15,4.32252,4.49568,4.27296,4.27296,1078443316.832
2008-09-16,4.06859,4.33776,4.02293,4.25861,1405885708.0149
2008-09-17,4.21075,4.21594,3.89094,3.89094,1407133270.7765
2008-09-18,3.97408,4.2619,3.6736,4.08185,1964678699.1506
2008-09-19,4.28583,4.39051,4.14895,4.28991,1678389355.8565
2008-09-22,4.25582,4.26908,3.97757,3.98913,1004093245.8366
2008-09-23,4.00687,4.13439,3.85623,3.86202,1500141503.0936
2008-09-24,3.87857,3.98614,3.80978,3.91865,1228024438.8289
2008-09-25,3.95852,4.10308,3.91277,4.01675,1176157576.8901
2008-09-26,3.8053,3.95154,3.74498,3.90349,1320476676.4
2008-09-29,3.63711,3.64309,3.06256,3.20452,3073140081.0732
2008-09-30,3.29664,3.50102,3.23583,3.46005,1907467706.0374
2008-10-01,3.40581,3.42037,3.26933,3.32227,1520719037.1096
2008-10-02,3.28966,3.3114,3.04511,3.0476,1887395141.6029
2008-10-03,3.16664,3.24231,2.88151,2.95419,2691167627.3221
2008-10-06,2.80075,3.00753,2.66517,2.98778,2471439714.2457
2008-10-07,3.06006,3.08908,2.70824,2.71462,2203640545.4356
2008-10-08,2.61812,2.93325,2.60804,2.73347,2589766177.7474
2008-10-09,2.84632,2.9161,2.63666,2.70126,1897248558.2372
2008-10-10,2.60844,3.04511,2.58801,2.94711,2603132565.1097
2008-10-13,3.19027,3.36484,3.07502,3.35626,1805156507.9734
2008-10-14,3.54309,3.54379,3.13942,3.16883,2323874299.8919
2008-10-15,3.16106,3.25697,2.98051,2.9825,1856168766.1146
2008-10-16,3.03733,3.1482,2.79358,3.10203,2317176793.1857
2008-10-17,3.02707,3.10673,2.61492,2.96485,2065928223.7308
2008-10-20,3.03763,3.04611,2.8508,2.99676,1814383436.4958
2008-10-21,2.9508,2.981,2.77524,2.7854,2404225382.595
2008-10-22,2.96356,3.0814,2.82907,2.94851,2635692058.5276
2008-10-23,2.93923,3.02129,2.79757,2.99018,1963646671.819
2008-10-24,2.74941,2.981,2.74323,2.93495,1864553442.3998
2008-10-27,2.89427,2.97203,2.79677,2.80355,1418222546.5826
2008-10-28,2.90514,3.06006,2.81203,3.04192,1917440108.5003
2008-10-29,3.06704,3.33503,3.04292,3.18259,2290521729.7764
2008-10-30,3.29974,3.41489,3.2766,3.38069,1920925296.7435
2008-10-31,3.26863,3.37252,3.20104,3.27591,1932195563.9332
2008-11-03,3.22446,3.32147,3.19226,3.25617,1240986295.0368
2008-11-04,3.34849,3.40312,3.24739,3.37929,1640756197.736
2008-11-05,3.31559,3.34041,3.13574,3.1444,1473915879.5846
2008-11-06,3.07582,3.12896,2.984,3.0166,1546723037.6768
2008-11-07,3.01819,3.04013,2.91392,2.99048,1285327964.3273
2008-11-10,3.05378,3.05708,2.87683,2.9189,1318135477.9595
2008-11-11,2.88729,2.95718,2.80873,2.8853,1436143859.1926
2008-11-12,2.81541,2.83854,2.74044,2.74343,1379800081.2274
2008-11-13,2.74024,2.93694,2.61902,2.93694,2174936611.5371
2008-11-14,2.8506,2.86117,2.74024,2.74692,1647331410.5541
2008-11-17,2.69338,2.75659,2.65669,2.68312,1363652414.1645
2008-11-18,2.72797,2.77074,2.64383,2.73725,1418978132.2723
2008-11-19,2.73047,2.78839,2.6245,2.62689,1374542885.4181
2008-11-20,2.5905,2.63187,2.43487,2.45033,2012328618.6266
2008-11-21,2.49499,2.56079,2.40975,2.51443,1840380306.3791
2008-11-24,2.59129,2.88609,2.58253,2.82957,1691721863.1917
2008-11-25,2.88061,2.88341,2.68362,2.76446,1449035996.3893
2008-11-26,2.74293,2.89946,2.73545,2.89238,1055522857.123
2008-11-28,2.88321,2.8851,2.79677,2.82099,353354201.40494
2008-12-01,2.78012,2.80903,2.70724,2.70744,1083412359.3849
2008-12-02,2.74024,2.8202,2.63367,2.81471,1347390720.3532
2008-12-03,2.7207,2.93026,2.70296,2.9197,1570385303.1716
2008-12-04,2.87244,2.89846,2.71143,2.78261,1280270225.0531
2008-12-05,2.74842,2.87663,2.70495,2.86147,1224273491.4284
2008-12-08,2.95619,3.06884,2.9161,3.03594,1389005002.8281
2008-12-09,2.9828,3.15418,2.95867,3.04661,1411784656.3542
2008-12-10,2.97852,3.02907,2.93893,2.98948,1100238103.4383
2008-12-11,2.95649,3.0812,2.88729,2.89238,1220668529.9622
2008-12-12,2.82808,3.01371,2.81641,2.99148,1221412959.7273
2008-12-15,2.92238,2.92966,2.83116,2.8848,1044471230.8068
2008-12-16,2.86147,2.93824,2.82369,2.90514,1282331309.6847
2008-12-17,2.77094,2.77364,2.68022,2.71462,1517836572.7125
2008-12-18,2.72499,2.76516,2.69188,2.72269,1004647139.1923
2008-12-19,2.73994,2.76896,2.70296,2.74024,940332363.91416
2008-12-22,2.74024,2.74094,2.57803,2.61004,990973111.314
2008-12-23,2.64813,2.67534,2.61512,2.62968,744854743.48693
2008-12-24,2.621,2.62569,2.57375,2.5895,318458598.02016
2008-12-26,2.63516,2.66198,2.59499,2.61224,361690224.73947
2008-12-29,2.63745,2.66717,2.5905,2.63686,804737802.18728
2008-12-30,2.66198,2.68102,2.57883,2.62689,1133708475.7831
2008-12-31,2.61832,2.67135,2.59837,2.59867,712722960.71072
2009-01-02,2.60536,2.77194,2.59299,2.76298,875145747.42059
2009-01-05,2.83446,2.92867,2.82219,2.87941,1385862008.1746
2009-01-06,2.92168,2.95718,2.81252,2.83176,1512401815.9513
2009-01-07,2.78909,2.81541,2.74762,2.77114,883314144.0125
2009-01-08,2.7536,2.83565,2.74124,2.82199,777553648.84805
2009-01-09,2.83764,2.84332,2.74393,2.75709,641328352.09472
2009-01-12,2.7533,2.77074,2.66557,2.69877,721755543.23894
2009-01-13,2.6885,2.73227,2.62868,2.67015,934139164.7763
2009-01-14,2.62549,2.65649,2.57883,2.59788,1186754675.0141
2009-01-15,2.45082,2.56079,2.43657,2.53856,2148629011.7433
2009-01-16,2.56557,2.56907,2.44733,2.50625,1228335271.0505
2009-01-20,2.49499,2.49599,2.38074,2.38074,1064847015.3149
2009-01-21,2.41982,2.5234,2.41414,2.52191,1254022478.2686
2009-01-22,2.67953,2.74024,2.61234,2.6892,1627692294.2085
2009-01-23,2.64683,2.73595,2.63367,2.6892,890841386.89538
2009-01-26,2.70575,2.76996,2.6875,2.72927,812037992.61762
2009-01-27,2.74293,2.7874,2.73227,2.76218,714868160.13029
2009-01-28,2.80535,2.89238,2.7856,2.86765,1010488358.9825
2009-01-29,2.83376,2.87184,2.8187,2.83116,691836764.07066
2009-01-30,2.8194,2.85,2.74044,2.74393,764218464.37181
2009-02-02,2.70973,2.80075,2.70654,2.7858,654631631.54976
2009-02-03,2.79477,2.84332,2.74792,2.83046,683916992.53227
2009-02-04,2.84114,2.93076,2.83396,2.84782,943449362.51531
2009-02-05,2.82468,2.95967,2.8194,2.93774,861819039.7217
2009-02-06,2.95419,3.04511,2.95219,3.03594,791104168.14424
2009-02-09,3.04511,3.13594,3.02926,3.12098,832539218.58553
2009-02-10,3.07901,3.12098,2.95389,2.97852,983287214.97571
2009-02-11,2.93575,2.99298,2.9151,2.94731,787202540.53453
2009-02-12,2.9171,3.03663,2.9171,3.02209,947166798.00812
2009-02-13,3.0169,3.04292,2.98699,3.01859,710974811.69703
2009-02-17,2.95219,2.95319,2.87015,2.87783,774766516.34946
2009-02-18,2.89647,2.9179,2.82239,2.87283,799767565.00153
2009-02-19,2.84114,2.86915,2.74323,2.75898,1057779477.3664
2009-02-20,2.72469,2.81302,2.70973,2.77653,879657373.99967
2009-02-23,2.78909,2.80075,2.63416,2.64683,882581248.32175
2009-02-24,2.65649,2.76746,2.64843,2.74722,886798985.20033
2009-02-25,2.73565,2.82887,2.71761,2.77524,958927860.67671
2009-02-26,2.80405,2.82887,2.70824,2.71532,724002306.50793
2009-02-27,2.67953,2.77912,2.66886,2.71931,825388180.71897
2009-03-02,2.67933,2.77653,2.66886,2.67783,895523909.15773
2009-03-03,2.71273,2.76248,2.67584,2.6895,845638937.02402
2009-03-04,2.74443,2.82419,2.72349,2.77574,869124667.68725
2009-03-05,2.74722,2.79707,2.69208,2.70455,827245401.41293
2009-03-06,2.6882,2.6908,2.50625,2.59698,1184850276.8563
2009-03-09,2.5586,2.66687,2.51423,2.53018,819211660.30006
2009-03-10,2.58053,2.71512,2.56827,2.69777,990499054.7371
2009-03-11,2.73695,2.86367,2.72749,2.82119,992931587.92097
2009-03-12,2.82827,2.94073,2.80075,2.93395,901515903.44401
2009-03-13,2.93256,2.95817,2.89258,2.92069,705287518.98953
2009-03-16,2.93923,2.96436,2.86685,2.90474,935321395.86838
2009-03-17,2.89876,3.03495,2.89427,3.03395,923760037.48824
2009-03-18,3.04093,3.14989,3.03594,3.08987,933872398.55662
2009-03-19,3.10403,3.14092,3.05229,3.09337,586777164.28599
2009-03-20,3.10971,3.13872,3.06206,3.09237,816070358.79528
2009-03-23,3.12596,3.29256,3.09755,3.2782,781771968.4988
2009-03-24,3.23065,3.33203,3.20872,3.24231,751666748.37505
2009-03-25,3.27312,3.29854,3.16205,3.24211,758582530.8444
2009-03-26,3.28588,3.34799,3.27561,3.3449,722659003.60638
2009-03-27,3.30352,3.30392,3.23932,3.25237,578206879.57702
2009-03-30,3.16933,3.19705,3.12377,3.18079,589616561.71904
2009-03-31,3.2124,3.27162,3.19655,3.20024,668059365.46316
2009-04-01,3.16784,3.31857,3.16275,3.30861,690320128.07384
2009-04-02,3.34998,3.49374,3.34241,3.43154,950334690.37406
2009-04-03,3.46763,3.53561,3.45606,3.53123,742830048.51398
2009-04-06,3.49962,3.61547,3.44878,3.606,770332096.55145
2009-04-07,3.54449,3.55197,3.47609,3.50102,628296782.89387
2009-04-08,3.508,3.55525,3.48846,3.5414,533789512.09295
2009-04-09,3.606,3.65346,3.59104,3.6397,621726902.29081
2009-04-13,3.65346,3.68287,3.62345,3.66014,456331266.32913
2009-04-14,3.6389,3.65884,3.56941,3.60152,532617263.3566
2009-04-15,3.56203,3.60002,3.52405,3.58118,484053631.33696
2009-04-16,3.62943,3.75026,3.61677,3.69743,694710100.71076
2009-04-17,3.68486,3.78217,3.66114,3.75834,583423216.13583
2009-04-20,3.70719,3.74468,3.62803,3.66841,547089417.28707
2009-04-21,3.62175,3.71756,3.61039,3.70719,550597749.91091
2009-04-22,3.73272,3.81596,3.69015,3.69931,1082415408.7193
2009-04-23,3.85603,3.87299,3.76013,3.81766,1106330254.2945
2009-04-24,3.79034,3.80938,3.74428,3.77159,633694321.47689
2009-04-27,3.74089,3.8053,3.7349,3.79732,563671889.5659
2009-04-28,3.75534,3.84238,3.75315,3.77159,533660287.12777
2009-04-29,3.80081,3.86222,3.76931,3.80938,537067468.15583
2009-04-30,3.84767,3.86691,3.803,3.83012,584104290.24032
2009-05-01,3.83012,3.89492,3.82932,3.87398,466249877.2151
2009-05-04,3.9023,4.02612,3.88664,4.02054,715119569.65119
2009-05-05,4.01127,4.04456,3.99163,4.03958,466938285.62275
2009-05-06,4.06411,4.0646,3.9643,4.0338,555370916.81806
2009-05-07,4.02124,4.0308,3.89322,3.92951,622265497.1246
2009-05-08,3.93021,3.99511,3.84417,3.93321,548907057.61958
2009-05-11,3.87488,3.98614,3.8703,3.94467,474533680.75244
2009-05-12,3.94856,3.94856,3.75285,3.78795,712176877.10404
2009-05-13,3.74946,3.77489,3.63351,3.63701,695922998.05703
2009-05-14,3.64578,3.76053,3.64389,3.74358,522904637.85952
2009-05-15,3.71776,3.79403,3.70231,3.72654,430132816.45354
2009-05-18,3.76961,3.85783,3.70091,3.85603,536585363.10401
2009-05-19,3.86202,3.93699,3.82782,3.88006,435893169.33253
2009-05-20,3.88944,3.934,3.81426,3.83151,455099361.1813
2009-05-21,3.8053,3.86003,3.74178,3.78007,477924882.18754
2009-05-22,3.77687,3.78007,3.70679,3.72922,349563149.04777
2009-05-26,3.80061,3.98305,3.79203,3.98146,742437318.24537
2009-05-27,4.01127,4.10926,3.98475,4.04985,758175158.04878
2009-05-28,4.0646,4.12222,4.01954,4.11226,570304756.70714
2009-05-29,4.12272,4.13738,4.07497,4.13439,535012050.75788
2009-06-01,4.15093,4.2616,4.14037,4.24316,528711479.1068
2009-06-02,4.23129,4.30387,4.21075,4.24744,531859907.28333
2009-06-03,4.2644,4.29659,4.23379,4.29111,659992959.01701
2009-06-04,4.2649,4.38971,4.2632,4.37615,641149683.77534
2009-06-05,4.43009,4.45681,4.3602,4.40396,741250500.20467
2009-06-08,4.38103,4.39121,4.24545,4.37935,1091092320.6751
2009-06-09,4.37835,4.40078,4.27825,4.34534,792385548.74389
2009-06-10,4.32252,4.33298,4.20926,4.26908,806853638.31488
2009-06-11,4.25143,4.30955,4.21713,4.2606,614879997.27355
2009-06-12,4.22741,4.23479,4.14177,4.16998,659095006.3983
2009-06-15,4.13957,4.16878,4.10628,4.14297,632912720.67691
2009-06-16,4.15901,4.21445,4.14346,4.15015,599433913.68286
2009-06-17,4.16181,4.18524,4.09501,4.12771,669256572.09493
2009-06-18,4.14037,4.20128,4.12801,4.13668,499168006.22186
2009-06-19,4.20308,4.24784,4.16779,4.24714,844601789.12101
2009-06-22,4.28084,4.30955,4.14975,4.18244,742707858.943
2009-06-23,4.15073,4.16958,4.04536,4.07935,827076617.15036
2009-06-24,4.12372,4.18663,4.10508,4.14645,568063309.60429
2009-06-25,4.13439,4.26728,4.11684,4.25802,690020317.36791
2009-06-26,4.25482,4.37047,4.25482,4.33618,514299904.394
2009-06-29,4.36698,4.38253,4.30895,4.32172,665667395.62993
2009-06-30,4.34316,4.37785,4.31673,4.33598,509079287.81993
2009-07-01,4.36917,4.40396,4.33826,4.34824,485683386.32167
2009-07-02,4.30317,4.34824,4.25612,4.2626,433521406.94893
2009-07-06,4.22193,4.23129,4.14745,4.21893,583974809.49734
2009-07-07,4.21495,4.25312,4.11584,4.12272,540345350.99605
2009-07-08,4.13768,4.20208,4.09182,4.17776,674369943.54317
2009-07-09,4.1956,4.20079,4.13798,4.15073,402204294.53521
2009-07-10,4.15243,4.23069,4.14945,4.21614,521089127.00261
2009-07-13,4.24814,4.33298,4.18772,4.33298,565588218.00288
2009-07-14,4.32461,4.35901,4.29839,4.33069,406724580.4468
2009-07-15,4.41024,4.47535,4.3935,4.47146,567429790.11045
2009-07-16,4.44115,4.50586,4.43188,4.491,460512492.1799
2009-07-17,4.54095,4.62758,4.52579,4.61941,705414696.72921
